Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
6h_1_cleared__results_cell_7.npz,ORFN,8,Untreated,1034,899,57,2.3684210526315788,R6
6h_1_cleared__results_cell_8.npz,ORFN,8,Untreated,280,244,16,2.25,R6
6h_1_cleared__results_cell_9.npz,ORFN,8,Untreated,226,187,17,2.2941176470588234,R6
6h_1_cleared__results_cell_0.npz,gRNA,8,Untreated,46,37,2,4.5,R6
6h_1_cleared__results_cell_1.npz,gRNA,8,Untreated,57,38,4,4.75,R6
6h_1_cleared__results_cell_10.npz,gRNA,8,Untreated,132,106,10,2.6,R6
6h_1_cleared__results_cell_11.npz,gRNA,8,Untreated,125,87,10,3.8,R6
6h_1_cleared__results_cell_12.npz,gRNA,8,Untreated,246,239,3,2.3333333333333335,R6
6h_1_cleared__results_cell_13.npz,gRNA,8,Untreated,50,46,2,2,R6
6h_1_cleared__results_cell_14.npz,gRNA,8,Untreated,711,538,47,3.6808510638297873,R6
6h_1_cleared__results_cell_15.npz,gRNA,8,Untreated,296,178,29,4.068965517241379,R6
6h_1_cleared__results_cell_16.npz,gRNA,8,Untreated,134,127,3,2.3333333333333335,R6
6h_1_cleared__results_cell_17.npz,gRNA,8,Untreated,179,136,14,3.0714285714285716,R6
6h_1_cleared__results_cell_18.npz,gRNA,8,Untreated,42,25,8,2.125,R6
6h_1_cleared__results_cell_19.npz,gRNA,8,Untreated,24,19,2,2.5,R6
6h_1_cleared__results_cell_2.npz,gRNA,8,Untreated,19,19,0,NA,R6
6h_1_cleared__results_cell_20.npz,gRNA,8,Untreated,6,6,0,NA,R6
6h_1_cleared__results_cell_21.npz,gRNA,8,Untreated,34,29,2,2.5,R6
6h_1_cleared__results_cell_22.npz,gRNA,8,Untreated,7,7,0,NA,R6
6h_1_cleared__results_cell_23.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_1_cleared__results_cell_3.npz,gRNA,8,Untreated,94,70,6,4,R6
6h_1_cleared__results_cell_4.npz,gRNA,8,Untreated,23,18,1,5,R6
6h_1_cleared__results_cell_5.npz,gRNA,8,Untreated,89,78,3,3.6666666666666665,R6
6h_1_cleared__results_cell_6.npz,gRNA,8,Untreated,17,11,2,3,R6
6h_1_cleared__results_cell_7.npz,gRNA,8,Untreated,544,420,35,3.5428571428571427,R6
6h_1_cleared__results_cell_8.npz,gRNA,8,Untreated,115,98,6,2.8333333333333335,R6
6h_1_cleared__results_cell_9.npz,gRNA,8,Untreated,169,115,15,3.6,R6
6h_20_cleared__results_cell_0.npz,ORFN,8,Untreated,0,0,0,NA,R6
6h_20_cleared__results_cell_1.npz,ORFN,8,Untreated,20,12,2,4,R6
6h_20_cleared__results_cell_10.npz,ORFN,8,Untreated,41,37,2,2,R6
6h_20_cleared__results_cell_11.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_20_cleared__results_cell_2.npz,ORFN,8,Untreated,233,198,17,2.0588235294117645,R6
6h_20_cleared__results_cell_3.npz,ORFN,8,Untreated,6,6,0,NA,R6
6h_20_cleared__results_cell_4.npz,ORFN,8,Untreated,323,233,36,2.5,R6
6h_20_cleared__results_cell_5.npz,ORFN,8,Untreated,5,5,0,NA,R6
6h_20_cleared__results_cell_6.npz,ORFN,8,Untreated,15,15,0,NA,R6
6h_20_cleared__results_cell_7.npz,ORFN,8,Untreated,71,59,6,2,R6
6h_20_cleared__results_cell_8.npz,ORFN,8,Untreated,19,19,0,NA,R6
6h_20_cleared__results_cell_9.npz,ORFN,8,Untreated,181,157,10,2.4,R6
6h_20_cleared__results_cell_0.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_20_cleared__results_cell_1.npz,gRNA,8,Untreated,6,3,1,3,R6
6h_20_cleared__results_cell_10.npz,gRNA,8,Untreated,91,86,2,2.5,R6
6h_20_cleared__results_cell_11.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_20_cleared__results_cell_2.npz,gRNA,8,Untreated,93,84,4,2.25,R6
6h_20_cleared__results_cell_3.npz,gRNA,8,Untreated,5,3,1,2,R6
6h_20_cleared__results_cell_4.npz,gRNA,8,Untreated,190,142,20,2.4,R6
6h_20_cleared__results_cell_5.npz,gRNA,8,Untreated,5,3,1,2,R6
6h_20_cleared__results_cell_6.npz,gRNA,8,Untreated,54,54,0,NA,R6
6h_20_cleared__results_cell_7.npz,gRNA,8,Untreated,21,19,1,2,R6
6h_20_cleared__results_cell_8.npz,gRNA,8,Untreated,152,107,2,22.5,R6
6h_20_cleared__results_cell_9.npz,gRNA,8,Untreated,129,99,10,3,R6
6h_21_cleared__results_cell_0.npz,ORFN,8,Untreated,10,8,1,2,R6
6h_21_cleared__results_cell_1.npz,ORFN,8,Untreated,133,102,13,2.3846153846153846,R6
6h_21_cleared__results_cell_10.npz,ORFN,8,Untreated,48,38,5,2,R6
6h_21_cleared__results_cell_2.npz,ORFN,8,Untreated,91,67,12,2,R6
6h_21_cleared__results_cell_3.npz,ORFN,8,Untreated,38,38,0,NA,R6
6h_21_cleared__results_cell_4.npz,ORFN,8,Untreated,262,203,26,2.269230769230769,R6
6h_21_cleared__results_cell_5.npz,ORFN,8,Untreated,29,23,3,2,R6
6h_21_cleared__results_cell_6.npz,ORFN,8,Untreated,44,36,4,2,R6
6h_21_cleared__results_cell_7.npz,ORFN,8,Untreated,28,22,2,3,R6
6h_21_cleared__results_cell_8.npz,ORFN,8,Untreated,141,130,5,2.2,R6
6h_21_cleared__results_cell_9.npz,ORFN,8,Untreated,228,205,11,2.090909090909091,R6
6h_21_cleared__results_cell_0.npz,gRNA,8,Untreated,2,2,0,NA,R6
6h_21_cleared__results_cell_1.npz,gRNA,8,Untreated,35,27,1,8,R6
6h_21_cleared__results_cell_10.npz,gRNA,8,Untreated,23,20,1,3,R6
6h_21_cleared__results_cell_2.npz,gRNA,8,Untreated,87,56,10,3.1,R6
6h_21_cleared__results_cell_3.npz,gRNA,8,Untreated,72,64,4,2,R6
6h_21_cleared__results_cell_4.npz,gRNA,8,Untreated,104,68,12,3,R6
6h_21_cleared__results_cell_5.npz,gRNA,8,Untreated,23,21,1,2,R6
6h_21_cleared__results_cell_6.npz,gRNA,8,Untreated,11,7,2,2,R6
6h_21_cleared__results_cell_7.npz,gRNA,8,Untreated,15,10,2,2.5,R6
6h_21_cleared__results_cell_8.npz,gRNA,8,Untreated,40,30,4,2.5,R6
6h_21_cleared__results_cell_9.npz,gRNA,8,Untreated,114,104,5,2,R6
6h_22_cleared__results_cell_0.npz,ORFN,8,Untreated,1096,895,98,2.0510204081632653,R6
6h_22_cleared__results_cell_1.npz,ORFN,8,Untreated,736,600,62,2.193548387096774,R6
6h_22_cleared__results_cell_2.npz,ORFN,8,Untreated,765,644,56,2.1607142857142856,R6
6h_22_cleared__results_cell_3.npz,ORFN,8,Untreated,111,93,9,2,R6
6h_22_cleared__results_cell_4.npz,ORFN,8,Untreated,5,5,0,NA,R6
6h_22_cleared__results_cell_5.npz,ORFN,8,Untreated,289,238,22,2.3181818181818183,R6
6h_22_cleared__results_cell_0.npz,gRNA,8,Untreated,121,102,9,2.111111111111111,R6
6h_22_cleared__results_cell_1.npz,gRNA,8,Untreated,163,148,7,2.142857142857143,R6
6h_22_cleared__results_cell_2.npz,gRNA,8,Untreated,132,113,9,2.111111111111111,R6
6h_22_cleared__results_cell_3.npz,gRNA,8,Untreated,6,6,0,NA,R6
6h_22_cleared__results_cell_4.npz,gRNA,8,Untreated,1,1,0,NA,R6
6h_22_cleared__results_cell_5.npz,gRNA,8,Untreated,40,34,3,2,R6
6h_23_cleared__results_cell_0.npz,ORFN,8,Untreated,176,154,10,2.2,R6
6h_23_cleared__results_cell_1.npz,ORFN,8,Untreated,112,100,6,2,R6
6h_23_cleared__results_cell_10.npz,ORFN,8,Untreated,226,193,16,2.0625,R6
6h_23_cleared__results_cell_11.npz,ORFN,8,Untreated,67,50,2,8.5,R6
6h_23_cleared__results_cell_12.npz,ORFN,8,Untreated,1543,1193,131,2.6717557251908395,R6
6h_23_cleared__results_cell_13.npz,ORFN,8,Untreated,486,290,24,8.166666666666666,R6
6h_23_cleared__results_cell_14.npz,ORFN,8,Untreated,887,745,62,2.2903225806451615,R6
6h_23_cleared__results_cell_15.npz,ORFN,8,Untreated,434,378,26,2.1538461538461537,R6
6h_23_cleared__results_cell_16.npz,ORFN,8,Untreated,351,313,14,2.7142857142857144,R6
6h_23_cleared__results_cell_17.npz,ORFN,8,Untreated,97,84,5,2.6,R6
6h_23_cleared__results_cell_18.npz,ORFN,8,Untreated,110,98,6,2,R6
6h_23_cleared__results_cell_19.npz,ORFN,8,Untreated,111,99,6,2,R6
6h_23_cleared__results_cell_2.npz,ORFN,8,Untreated,251,222,14,2.0714285714285716,R6
6h_23_cleared__results_cell_20.npz,ORFN,8,Untreated,63,57,3,2,R6
6h_23_cleared__results_cell_21.npz,ORFN,8,Untreated,169,151,9,2,R6
6h_23_cleared__results_cell_22.npz,ORFN,8,Untreated,337,308,14,2.0714285714285716,R6
6h_23_cleared__results_cell_23.npz,ORFN,8,Untreated,22,20,1,2,R6
6h_23_cleared__results_cell_3.npz,ORFN,8,Untreated,623,533,43,2.0930232558139537,R6
6h_23_cleared__results_cell_4.npz,ORFN,8,Untreated,860,714,70,2.085714285714286,R6
6h_23_cleared__results_cell_5.npz,ORFN,8,Untreated,1309,1099,92,2.282608695652174,R6
6h_23_cleared__results_cell_6.npz,ORFN,8,Untreated,1081,876,100,2.05,R6
6h_23_cleared__results_cell_7.npz,ORFN,8,Untreated,219,184,13,2.6923076923076925,R6
6h_23_cleared__results_cell_8.npz,ORFN,8,Untreated,882,745,62,2.2096774193548385,R6
6h_23_cleared__results_cell_9.npz,ORFN,8,Untreated,853,700,72,2.125,R6
6h_23_cleared__results_cell_0.npz,gRNA,8,Untreated,36,25,4,2.75,R6
6h_23_cleared__results_cell_1.npz,gRNA,8,Untreated,29,27,1,2,R6
6h_23_cleared__results_cell_10.npz,gRNA,8,Untreated,6,6,0,NA,R6
6h_23_cleared__results_cell_11.npz,gRNA,8,Untreated,82,41,1,41,R6
6h_23_cleared__results_cell_12.npz,gRNA,8,Untreated,518,432,21,4.095238095238095,R6
6h_23_cleared__results_cell_13.npz,gRNA,8,Untreated,7,7,0,NA,R6
6h_23_cleared__results_cell_14.npz,gRNA,8,Untreated,200,130,15,4.666666666666667,R6
6h_23_cleared__results_cell_15.npz,gRNA,8,Untreated,46,37,4,2.25,R6
6h_23_cleared__results_cell_16.npz,gRNA,8,Untreated,66,44,3,7.333333333333333,R6
6h_23_cleared__results_cell_17.npz,gRNA,8,Untreated,31,21,3,3.3333333333333335,R6
6h_23_cleared__results_cell_18.npz,gRNA,8,Untreated,52,33,6,3.1666666666666665,R6
6h_23_cleared__results_cell_19.npz,gRNA,8,Untreated,7,7,0,NA,R6
6h_23_cleared__results_cell_2.npz,gRNA,8,Untreated,31,26,2,2.5,R6
6h_23_cleared__results_cell_20.npz,gRNA,8,Untreated,35,22,4,3.25,R6
6h_23_cleared__results_cell_21.npz,gRNA,8,Untreated,28,22,3,2,R6
6h_23_cleared__results_cell_22.npz,gRNA,8,Untreated,56,41,4,3.75,R6
6h_23_cleared__results_cell_23.npz,gRNA,8,Untreated,1,1,0,NA,R6
6h_23_cleared__results_cell_3.npz,gRNA,8,Untreated,71,60,3,3.6666666666666665,R6
6h_23_cleared__results_cell_4.npz,gRNA,8,Untreated,175,125,15,3.3333333333333335,R6
6h_23_cleared__results_cell_5.npz,gRNA,8,Untreated,351,247,26,4,R6
6h_23_cleared__results_cell_6.npz,gRNA,8,Untreated,104,97,2,3.5,R6
6h_23_cleared__results_cell_7.npz,gRNA,8,Untreated,35,24,3,3.6666666666666665,R6
6h_23_cleared__results_cell_8.npz,gRNA,8,Untreated,129,111,7,2.5714285714285716,R6
6h_23_cleared__results_cell_9.npz,gRNA,8,Untreated,249,186,10,6.3,R6
6h_24_cleared__results_cell_0.npz,ORFN,8,Untreated,27,25,1,2,R6
6h_24_cleared__results_cell_1.npz,ORFN,8,Untreated,141,134,3,2.3333333333333335,R6
6h_24_cleared__results_cell_10.npz,ORFN,8,Untreated,237,137,20,5,R6
6h_24_cleared__results_cell_11.npz,ORFN,8,Untreated,35,31,2,2,R6
6h_24_cleared__results_cell_12.npz,ORFN,8,Untreated,560,425,34,3.9705882352941178,R6
6h_24_cleared__results_cell_13.npz,ORFN,8,Untreated,120,112,4,2,R6
6h_24_cleared__results_cell_14.npz,ORFN,8,Untreated,514,488,13,2,R6
6h_24_cleared__results_cell_15.npz,ORFN,8,Untreated,240,222,3,6,R6
6h_24_cleared__results_cell_2.npz,ORFN,8,Untreated,589,394,20,9.75,R6
6h_24_cleared__results_cell_3.npz,ORFN,8,Untreated,2240,1596,97,6.639175257731959,R6
6h_24_cleared__results_cell_4.npz,ORFN,8,Untreated,1845,1619,104,2.173076923076923,R6
6h_24_cleared__results_cell_5.npz,ORFN,8,Untreated,5025,3580,397,3.6397984886649875,R6
6h_24_cleared__results_cell_6.npz,ORFN,8,Untreated,362,293,25,2.76,R6
6h_24_cleared__results_cell_7.npz,ORFN,8,Untreated,192,169,9,2.5555555555555554,R6
6h_24_cleared__results_cell_8.npz,ORFN,8,Untreated,333,235,11,8.909090909090908,R6
6h_24_cleared__results_cell_9.npz,ORFN,8,Untreated,1128,774,50,7.08,R6
6h_24_cleared__results_cell_0.npz,gRNA,8,Untreated,1,1,0,NA,R6
6h_24_cleared__results_cell_1.npz,gRNA,8,Untreated,6,6,0,NA,R6
6h_24_cleared__results_cell_10.npz,gRNA,8,Untreated,1667,1199,198,2.3636363636363638,R6
6h_24_cleared__results_cell_11.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_24_cleared__results_cell_12.npz,gRNA,8,Untreated,55,44,5,2.2,R6
6h_24_cleared__results_cell_13.npz,gRNA,8,Untreated,29,23,3,2,R6
6h_24_cleared__results_cell_14.npz,gRNA,8,Untreated,42,38,2,2,R6
6h_24_cleared__results_cell_15.npz,gRNA,8,Untreated,44,28,3,5.333333333333333,R6
6h_24_cleared__results_cell_2.npz,gRNA,8,Untreated,50,44,2,3,R6
6h_24_cleared__results_cell_3.npz,gRNA,8,Untreated,123,106,8,2.125,R6
6h_24_cleared__results_cell_4.npz,gRNA,8,Untreated,73,66,3,2.3333333333333335,R6
6h_24_cleared__results_cell_5.npz,gRNA,8,Untreated,434,402,14,2.2857142857142856,R6
6h_24_cleared__results_cell_6.npz,gRNA,8,Untreated,41,41,0,NA,R6
6h_24_cleared__results_cell_7.npz,gRNA,8,Untreated,18,14,2,2,R6
6h_24_cleared__results_cell_8.npz,gRNA,8,Untreated,86,80,2,3,R6
6h_24_cleared__results_cell_9.npz,gRNA,8,Untreated,90,67,7,3.2857142857142856,R6
6h_25_cleared__results_cell_0.npz,ORFN,8,Untreated,395,230,23,7.173913043478261,R6
6h_25_cleared__results_cell_1.npz,ORFN,8,Untreated,42,36,2,3,R6
6h_25_cleared__results_cell_10.npz,ORFN,8,Untreated,24,17,3,2.3333333333333335,R6
6h_25_cleared__results_cell_11.npz,ORFN,8,Untreated,779,479,18,16.666666666666668,R6
6h_25_cleared__results_cell_12.npz,ORFN,8,Untreated,149,128,8,2.625,R6
6h_25_cleared__results_cell_13.npz,ORFN,8,Untreated,827,484,24,14.291666666666666,R6
6h_25_cleared__results_cell_14.npz,ORFN,8,Untreated,30,26,2,2,R6
6h_25_cleared__results_cell_15.npz,ORFN,8,Untreated,154,104,14,3.5714285714285716,R6
6h_25_cleared__results_cell_16.npz,ORFN,8,Untreated,261,190,23,3.0869565217391304,R6
6h_25_cleared__results_cell_17.npz,ORFN,8,Untreated,40,32,3,2.6666666666666665,R6
6h_25_cleared__results_cell_18.npz,ORFN,8,Untreated,352,271,30,2.7,R6
6h_25_cleared__results_cell_19.npz,ORFN,8,Untreated,26,21,2,2.5,R6
6h_25_cleared__results_cell_2.npz,ORFN,8,Untreated,995,725,79,3.4177215189873418,R6
6h_25_cleared__results_cell_20.npz,ORFN,8,Untreated,29,20,3,3,R6
6h_25_cleared__results_cell_3.npz,ORFN,8,Untreated,215,179,14,2.5714285714285716,R6
6h_25_cleared__results_cell_4.npz,ORFN,8,Untreated,99,91,3,2.6666666666666665,R6
6h_25_cleared__results_cell_5.npz,ORFN,8,Untreated,285,226,22,2.6818181818181817,R6
6h_25_cleared__results_cell_6.npz,ORFN,8,Untreated,440,374,31,2.129032258064516,R6
6h_25_cleared__results_cell_7.npz,ORFN,8,Untreated,255,183,22,3.272727272727273,R6
6h_25_cleared__results_cell_8.npz,ORFN,8,Untreated,157,141,6,2.6666666666666665,R6
6h_25_cleared__results_cell_9.npz,ORFN,8,Untreated,69,66,1,3,R6
6h_25_cleared__results_cell_0.npz,gRNA,8,Untreated,49,43,3,2,R6
6h_25_cleared__results_cell_1.npz,gRNA,8,Untreated,21,14,2,3.5,R6
6h_25_cleared__results_cell_10.npz,gRNA,8,Untreated,3,3,0,NA,R6
6h_25_cleared__results_cell_11.npz,gRNA,8,Untreated,225,195,13,2.3076923076923075,R6
6h_25_cleared__results_cell_12.npz,gRNA,8,Untreated,59,47,4,3,R6
6h_25_cleared__results_cell_13.npz,gRNA,8,Untreated,115,103,5,2.4,R6
6h_25_cleared__results_cell_14.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_25_cleared__results_cell_15.npz,gRNA,8,Untreated,125,80,10,4.5,R6
6h_25_cleared__results_cell_16.npz,gRNA,8,Untreated,113,85,8,3.5,R6
6h_25_cleared__results_cell_17.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_25_cleared__results_cell_18.npz,gRNA,8,Untreated,76,72,2,2,R6
6h_25_cleared__results_cell_19.npz,gRNA,8,Untreated,12,8,2,2,R6
6h_25_cleared__results_cell_2.npz,gRNA,8,Untreated,396,365,15,2.066666666666667,R6
6h_25_cleared__results_cell_20.npz,gRNA,8,Untreated,13,9,2,2,R6
6h_25_cleared__results_cell_3.npz,gRNA,8,Untreated,96,76,7,2.857142857142857,R6
6h_25_cleared__results_cell_4.npz,gRNA,8,Untreated,12,10,1,2,R6
6h_25_cleared__results_cell_5.npz,gRNA,8,Untreated,173,130,15,2.8666666666666667,R6
6h_25_cleared__results_cell_6.npz,gRNA,8,Untreated,309,248,22,2.772727272727273,R6
6h_25_cleared__results_cell_7.npz,gRNA,8,Untreated,128,86,10,4.2,R6
6h_25_cleared__results_cell_8.npz,gRNA,8,Untreated,116,105,5,2.2,R6
6h_25_cleared__results_cell_9.npz,gRNA,8,Untreated,48,48,0,NA,R6
6h_26_cleared__results_cell_0.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_26_cleared__results_cell_1.npz,ORFN,8,Untreated,121,106,7,2.142857142857143,R6
6h_26_cleared__results_cell_2.npz,ORFN,8,Untreated,294,255,19,2.0526315789473686,R6
6h_26_cleared__results_cell_3.npz,ORFN,8,Untreated,54,46,3,2.6666666666666665,R6
6h_26_cleared__results_cell_4.npz,ORFN,8,Untreated,77,65,6,2,R6
6h_26_cleared__results_cell_5.npz,ORFN,8,Untreated,195,154,17,2.411764705882353,R6
6h_26_cleared__results_cell_6.npz,ORFN,8,Untreated,149,115,12,2.8333333333333335,R6
6h_26_cleared__results_cell_7.npz,ORFN,8,Untreated,4,4,0,NA,R6
6h_26_cleared__results_cell_0.npz,gRNA,8,Untreated,2,2,0,NA,R6
6h_26_cleared__results_cell_1.npz,gRNA,8,Untreated,158,121,11,3.3636363636363638,R6
6h_26_cleared__results_cell_2.npz,gRNA,8,Untreated,393,322,26,2.730769230769231,R6
6h_26_cleared__results_cell_3.npz,gRNA,8,Untreated,85,71,6,2.3333333333333335,R6
6h_26_cleared__results_cell_4.npz,gRNA,8,Untreated,63,47,5,3.2,R6
6h_26_cleared__results_cell_5.npz,gRNA,8,Untreated,159,112,15,3.1333333333333333,R6
6h_26_cleared__results_cell_6.npz,gRNA,8,Untreated,102,69,11,3,R6
6h_26_cleared__results_cell_7.npz,gRNA,8,Untreated,2,2,0,NA,R6
6h_27_cleared__results_cell_0.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_27_cleared__results_cell_1.npz,ORFN,8,Untreated,38,26,4,3,R6
6h_27_cleared__results_cell_2.npz,ORFN,8,Untreated,40,36,2,2,R6
6h_27_cleared__results_cell_3.npz,ORFN,8,Untreated,126,111,6,2.5,R6
6h_27_cleared__results_cell_4.npz,ORFN,8,Untreated,145,104,16,2.5625,R6
6h_27_cleared__results_cell_5.npz,ORFN,8,Untreated,121,96,9,2.7777777777777777,R6
6h_27_cleared__results_cell_6.npz,ORFN,8,Untreated,43,39,2,2,R6
6h_27_cleared__results_cell_7.npz,ORFN,8,Untreated,41,32,4,2.25,R6
6h_27_cleared__results_cell_8.npz,ORFN,8,Untreated,28,25,1,3,R6
6h_27_cleared__results_cell_9.npz,ORFN,8,Untreated,18,13,2,2.5,R6
6h_27_cleared__results_cell_0.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_27_cleared__results_cell_1.npz,gRNA,8,Untreated,5,5,0,NA,R6
6h_27_cleared__results_cell_2.npz,gRNA,8,Untreated,22,22,0,NA,R6
6h_27_cleared__results_cell_3.npz,gRNA,8,Untreated,160,134,9,2.888888888888889,R6
6h_27_cleared__results_cell_4.npz,gRNA,8,Untreated,114,75,9,4.333333333333333,R6
6h_27_cleared__results_cell_5.npz,gRNA,8,Untreated,97,80,7,2.4285714285714284,R6
6h_27_cleared__results_cell_6.npz,gRNA,8,Untreated,69,54,3,5,R6
6h_27_cleared__results_cell_7.npz,gRNA,8,Untreated,54,52,1,2,R6
6h_27_cleared__results_cell_8.npz,gRNA,8,Untreated,43,36,3,2.3333333333333335,R6
6h_27_cleared__results_cell_9.npz,gRNA,8,Untreated,4,4,0,NA,R6
6h_29_cleared__results_cell_0.npz,ORFN,8,Untreated,40,34,3,2,R6
6h_29_cleared__results_cell_1.npz,ORFN,8,Untreated,0,0,0,NA,R6
6h_29_cleared__results_cell_2.npz,ORFN,8,Untreated,45,34,5,2.2,R6
6h_29_cleared__results_cell_3.npz,ORFN,8,Untreated,132,109,9,2.5555555555555554,R6
6h_29_cleared__results_cell_4.npz,ORFN,8,Untreated,214,172,20,2.1,R6
6h_29_cleared__results_cell_5.npz,ORFN,8,Untreated,14,12,1,2,R6
6h_29_cleared__results_cell_6.npz,ORFN,8,Untreated,17,17,0,NA,R6
6h_29_cleared__results_cell_0.npz,gRNA,8,Untreated,64,50,4,3.5,R6
6h_29_cleared__results_cell_1.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_29_cleared__results_cell_2.npz,gRNA,8,Untreated,26,18,3,2.6666666666666665,R6
6h_29_cleared__results_cell_3.npz,gRNA,8,Untreated,149,125,7,3.4285714285714284,R6
6h_29_cleared__results_cell_4.npz,gRNA,8,Untreated,102,87,6,2.5,R6
6h_29_cleared__results_cell_5.npz,gRNA,8,Untreated,24,22,1,2,R6
6h_29_cleared__results_cell_6.npz,gRNA,8,Untreated,7,7,0,NA,R6
6h_2_cleared__results_cell_0.npz,ORFN,8,Untreated,526,439,43,2.0232558139534884,R6
6h_2_cleared__results_cell_1.npz,ORFN,8,Untreated,351,283,32,2.125,R6
6h_2_cleared__results_cell_10.npz,ORFN,8,Untreated,533,478,27,2.037037037037037,R6
6h_2_cleared__results_cell_11.npz,ORFN,8,Untreated,2416,1894,209,2.4976076555023923,R6
6h_2_cleared__results_cell_12.npz,ORFN,8,Untreated,31,29,1,2,R6
6h_2_cleared__results_cell_13.npz,ORFN,8,Untreated,1486,1280,98,2.1020408163265305,R6
6h_2_cleared__results_cell_14.npz,ORFN,8,Untreated,7,7,0,NA,R6
6h_2_cleared__results_cell_15.npz,ORFN,8,Untreated,581,500,33,2.4545454545454546,R6
6h_2_cleared__results_cell_16.npz,ORFN,8,Untreated,955,837,55,2.1454545454545455,R6
6h_2_cleared__results_cell_17.npz,ORFN,8,Untreated,881,765,47,2.4680851063829787,R6
6h_2_cleared__results_cell_18.npz,ORFN,8,Untreated,138,124,7,2,R6
6h_2_cleared__results_cell_19.npz,ORFN,8,Untreated,24,18,3,2,R6
6h_2_cleared__results_cell_2.npz,ORFN,8,Untreated,487,398,41,2.1707317073170733,R6
6h_2_cleared__results_cell_3.npz,ORFN,8,Untreated,243,203,19,2.1052631578947367,R6
6h_2_cleared__results_cell_4.npz,ORFN,8,Untreated,429,384,19,2.3684210526315788,R6
6h_2_cleared__results_cell_5.npz,ORFN,8,Untreated,603,421,38,4.7894736842105265,R6
6h_2_cleared__results_cell_6.npz,ORFN,8,Untreated,487,420,32,2.09375,R6
6h_2_cleared__results_cell_7.npz,ORFN,8,Untreated,2828,2286,236,2.2966101694915255,R6
6h_2_cleared__results_cell_8.npz,ORFN,8,Untreated,376,318,21,2.761904761904762,R6
6h_2_cleared__results_cell_9.npz,ORFN,8,Untreated,841,724,55,2.1272727272727274,R6
6h_2_cleared__results_cell_0.npz,gRNA,8,Untreated,77,77,0,NA,R6
6h_2_cleared__results_cell_1.npz,gRNA,8,Untreated,38,32,2,3,R6
6h_2_cleared__results_cell_10.npz,gRNA,8,Untreated,102,96,3,2,R6
6h_2_cleared__results_cell_11.npz,gRNA,8,Untreated,270,217,24,2.2083333333333335,R6
6h_2_cleared__results_cell_12.npz,gRNA,8,Untreated,7,4,1,3,R6
6h_2_cleared__results_cell_13.npz,gRNA,8,Untreated,44,39,2,2.5,R6
6h_2_cleared__results_cell_14.npz,gRNA,8,Untreated,2,2,0,NA,R6
6h_2_cleared__results_cell_15.npz,gRNA,8,Untreated,124,86,8,4.75,R6
6h_2_cleared__results_cell_16.npz,gRNA,8,Untreated,44,35,4,2.25,R6
6h_2_cleared__results_cell_17.npz,gRNA,8,Untreated,122,85,11,3.3636363636363638,R6
6h_2_cleared__results_cell_18.npz,gRNA,8,Untreated,6,6,0,NA,R6
6h_2_cleared__results_cell_19.npz,gRNA,8,Untreated,1,1,0,NA,R6
6h_2_cleared__results_cell_2.npz,gRNA,8,Untreated,23,21,1,2,R6
6h_2_cleared__results_cell_3.npz,gRNA,8,Untreated,12,12,0,NA,R6
6h_2_cleared__results_cell_4.npz,gRNA,8,Untreated,91,88,1,3,R6
6h_2_cleared__results_cell_5.npz,gRNA,8,Untreated,209,156,24,2.2083333333333335,R6
6h_2_cleared__results_cell_6.npz,gRNA,8,Untreated,239,217,9,2.4444444444444446,R6
6h_2_cleared__results_cell_7.npz,gRNA,8,Untreated,529,390,38,3.6578947368421053,R6
6h_2_cleared__results_cell_8.npz,gRNA,8,Untreated,79,79,0,NA,R6
6h_2_cleared__results_cell_9.npz,gRNA,8,Untreated,180,165,5,3,R6
6h_30_cleared__results_cell_0.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_30_cleared__results_cell_1.npz,ORFN,8,Untreated,68,66,1,2,R6
6h_30_cleared__results_cell_2.npz,ORFN,8,Untreated,144,106,12,3.1666666666666665,R6
6h_30_cleared__results_cell_3.npz,ORFN,8,Untreated,11,11,0,NA,R6
6h_30_cleared__results_cell_4.npz,ORFN,8,Untreated,4,4,0,NA,R6
6h_30_cleared__results_cell_5.npz,ORFN,8,Untreated,98,86,6,2,R6
6h_30_cleared__results_cell_6.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_30_cleared__results_cell_7.npz,ORFN,8,Untreated,63,50,6,2.1666666666666665,R6
6h_30_cleared__results_cell_8.npz,ORFN,8,Untreated,1,1,0,NA,R6
6h_30_cleared__results_cell_0.npz,gRNA,8,Untreated,0,0,0,NA,R6
6h_30_cleared__results_cell_1.npz,gRNA,8,Untreated,153,132,8,2.625,R6
6h_30_cleared__results_cell_2.npz,gRNA,8,Untreated,79,57,6,3.6666666666666665,R6
